Marker,Timestamp
1.0,11147.293698617
1.0,11147.310587296
1.0,11147.327291086
1.0,11147.343681988
1.0,11147.360843806
1.0,11147.376973238
1.0,11147.39364202
1.0,11147.410444636
1.0,11147.427436153
1.0,11147.44410457
1.0,11147.4608255
1.0,11147.477019479
1.0,11147.493610585
1.0,11147.51038731
1.0,11147.526906212
1.0,11147.543704817
1.0,11147.560539889
1.0,11147.576951212
1.0,11147.593631299
1.0,11147.618474928
1.0,11147.626839404
1.0,11147.643536265
1.0,11147.66037389
1.0,11147.676688576
1.0,11147.693672434
1.0,11147.710186959
1.0,11147.726853553
1.0,11147.743363338
1.0,11147.760051812
1.0,11147.776994827
1.0,11147.79378395
1.0,11147.810218613
1.0,11147.826864785
1.0,11147.843369829
1.0,11147.859890919
1.0,11147.877155939
1.0,11147.893554864
1.0,11147.90990784
1.0,11147.926508792
1.0,11147.943222429
1.0,11147.96023072
1.0,11147.977049017
1.0,11147.994000784
1.0,11148.010094114
1.0,11148.026340971
1.0,11148.043297843
1.0,11148.059771525
1.0,11148.0765818
1.0,11148.093145921
1.0,11148.109441643
1.0,11148.126614766
1.0,11148.143332414
1.0,11148.16010768
1.0,11148.176565317
1.0,11148.193141107
1.0,11148.209539667
1.0,11148.226433087
1.0,11148.243054096
1.0,11148.260169236
1.0,11148.276480275
1.0,11148.292816476
1.0,11148.309622739
1.0,11148.326589093
1.0,11148.342716702
1.0,11148.35942341
1.0,11148.376473638
1.0,11148.392769361
1.0,11148.409307225
1.0,11148.425968714
1.0,11148.442819467
1.0,11148.459317947
1.0,11148.476631468
1.0,11148.492720057
1.0,11148.509306058
1.0,11148.526167022
1.0,11148.543028715
1.0,11148.559454261
1.0,11148.576092046
1.0,11148.592870229
1.0,11148.623964696
1.0,11148.626170596
1.0,11148.642581919
1.0,11148.659243408
1.0,11148.675900155
1.0,11148.692673963
1.0,11148.709236989
1.0,11148.725820803
1.0,11148.742462599
1.0,11148.759383004
1.0,11148.775787763
1.0,11148.792450346
1.0,11148.809008997
1.0,11148.825751807
1.0,11148.842822457
1.0,11148.858914328
1.0,11148.875843485
1.0,11148.892579367
1.0,11148.909059613
1.0,11148.925848007
1.0,11148.942372744
1.0,11148.959675325
1.0,11148.975841954
1.0,11148.992508183
1.0,11149.009083609
1.0,11149.025975205
1.0,11149.042456545
1.0,11149.059337566
1.0,11149.076493549
1.0,11149.092224395
1.0,11149.109193302
1.0,11149.12562687
1.0,11149.142487834
1.0,11149.159173026
1.0,11149.175280213
1.0,11149.192295798
1.0,11149.208861013
1.0,11149.22612421
1.0,11149.242223009
1.0,11149.258862982
1.0,11149.275277223
1.0,11149.292067076
1.0,11149.308812803
1.0,11149.326078553
1.0,11149.342124475
1.0,11149.358726157
1.0,11149.375792796
1.0,11149.39183106
1.0,11149.408795226
1.0,11149.425334914
1.0,11149.442293975
1.0,11149.458965674
1.0,11149.475550581
1.0,11149.491999101
1.0,11149.508657672
1.0,11149.525184232
1.0,11149.542037173
1.0,11149.558602023
1.0,11149.57493713
1.0,11149.591836384
1.0,11149.626035303
1.0,11149.628580347
1.0,11149.642456108
1.0,11149.658529745
1.0,11149.674925752
1.0,11149.69194863
1.0,11149.708498164
1.0,11149.725017795
1.0,11149.741817494
1.0,11149.758732065
1.0,11149.775019035
1.0,11149.7916849
1.0,11149.807971141
1.0,11149.825248924
1.0,11149.841539542
1.0,11149.858321007
1.0,11149.874657937
1.0,11149.891564485
1.0,11149.907972527
1.0,11149.924925752
1.0,11149.941507742
1.0,11149.958353754
1.0,11149.974887243
1.0,11149.991405051
1.0,11150.007975006
1.0,11150.02475866
1.0,11150.041226872
1.0,11150.058255949
1.0,11150.074639558
1.0,11150.091387473
1.0,11150.108628061
1.0,11150.125379258
1.0,11150.141150218
1.0,11150.158878736
1.0,11150.17463438
1.0,11150.191234603
1.0,11150.209113001
1.0,11150.224444531
1.0,11150.241170931
1.0,11150.258129627
1.0,11150.275065349
1.0,11150.291272091
1.0,11150.308093306
1.0,11150.324625336
1.0,11150.341088807
1.0,11150.357722216
1.0,11150.374755305
1.0,11150.391018207
1.0,11150.407711422
1.0,11150.42465006
1.0,11150.441109521
1.0,11150.457515009
1.0,11150.474509443
1.0,11150.490959057
1.0,11150.507622004
1.0,11150.525568231
1.0,11150.541028126
1.0,11150.557645489
1.0,11150.574747865
1.0,11150.591408989
1.0,11150.621052063
1.0,11150.624236012
1.0,11150.641126514
1.0,11150.657413849
1.0,11150.674195679
1.0,11150.690938854
1.0,11150.707466143
1.0,11150.724434321
1.0,11150.740736243
1.0,11150.757557457
1.0,11150.773995766
1.0,11150.790856366
1.0,11150.807394595
1.0,11150.824361678
1.0,11150.8407916
1.0,11150.857392917
1.0,11150.874197722
1.0,11150.890849364
1.0,11150.907083457
1.0,11150.923864922
1.0,11150.940489579
1.0,11150.957384822
1.0,11150.974204213
1.0,11150.990557918
1.0,11151.007234723
1.0,11151.024053749
1.0,11151.040587967
1.0,11151.057520407
1.0,11151.073918602
1.0,11151.090397025
1.0,11151.106913739
1.0,11151.123601483
1.0,11151.14043145
1.0,11151.157110807
1.0,11151.173782142
1.0,11151.190508542
1.0,11151.206806817
1.0,11151.224178321
1.0,11151.240352973
1.0,11151.257243475
1.0,11151.27379228
1.0,11151.290404173
1.0,11151.307042687
1.0,11151.323874477
1.0,11151.3404747
1.0,11151.356977921
1.0,11151.373450874
1.0,11151.390279747
1.0,11151.406838762
1.0,11151.42351739
1.0,11151.440133294
1.0,11151.456632868
1.0,11151.473677991
1.0,11151.490176471
1.0,11151.506812797
1.0,11151.523451676
1.0,11151.540544206
1.0,11151.556654311
1.0,11151.573599879
1.0,11151.590460843
1.0,11151.618540569
1.0,11151.623317404
1.0,11151.639808955
1.0,11151.657181189
1.0,11151.673701185
1.0,11151.690816689
1.0,11151.706543888
1.0,11151.723376773
1.0,11151.739982831
1.0,11151.756774872
