,attentive cat,img1,img2
105,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene376.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1923.jpg
106,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1454.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2686.jpg
107,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene679.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3163.jpg
108,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3024.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face219.jpg
109,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene951.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face592.jpg
110,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1308.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1196.jpg
111,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2802.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1552.jpg
112,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene840.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2025.jpg
113,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene235.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2454.jpg
114,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3213.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3607.jpg
115,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3260.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face96.jpg
116,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene361.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1981.jpg
117,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1275.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1692.jpg
118,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene738.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1002.jpg
119,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3592.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face181.jpg
120,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3505.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face493.jpg
121,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3145.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1282.jpg
122,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2955.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face160.jpg
123,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene468.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2753.jpg
124,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3536.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1155.jpg
125,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1399.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1498.jpg
126,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene949.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3367.jpg
127,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1750.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3138.jpg
128,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene584.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face70.jpg
129,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3431.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3482.jpg
130,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1935.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face245.jpg
131,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3476.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3495.jpg
132,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2730.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2249.jpg
133,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2590.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face248.jpg
134,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1183.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face554.jpg
135,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene734.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2517.jpg
136,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene723.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face157.jpg
137,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3350.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2716.jpg
138,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3565.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2478.jpg
139,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene227.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3632.jpg
140,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3253.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2455.jpg
141,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene315.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face711.jpg
142,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3445.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2594.jpg
143,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2813.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1938.jpg
144,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene551.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face570.jpg
145,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3435.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face217.jpg
146,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3516.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2970.jpg
147,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3049.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2917.jpg
148,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3258.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1495.jpg
149,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene670.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face220.jpg
150,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2429.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3610.jpg
151,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3157.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene952.jpg
152,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1229.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3158.jpg
153,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3171.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene64.jpg
154,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3589.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene45.jpg
155,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3198.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2603.jpg
156,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face248.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3288.jpg
157,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2576.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1227.jpg
158,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3131.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3596.jpg
159,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face527.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1255.jpg
160,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2820.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3324.jpg
161,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face617.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3360.jpg
162,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3323.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene240.jpg
163,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2657.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1281.jpg
164,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3524.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3088.jpg
165,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3084.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene787.jpg
166,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2327.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3106.jpg
167,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1457.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1203.jpg
168,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2767.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3098.jpg
169,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face586.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3489.jpg
170,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2906.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3300.jpg
171,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3054.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3135.jpg
172,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1286.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3008.jpg
173,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1273.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene770.jpg
174,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1295.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2281.jpg
175,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3271.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene551.jpg
176,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face65.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene40.jpg
177,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face7.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1288.jpg
178,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1787.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene936.jpg
179,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face817.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1863.jpg
180,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face629.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3450.jpg
181,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1238.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2955.jpg
182,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face316.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene108.jpg
183,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face630.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2783.jpg
184,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1050.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene344.jpg
185,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face943.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene483.jpg
186,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face225.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene840.jpg
187,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2404.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene717.jpg
188,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2656.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1058.jpg
189,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face39.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3564.jpg
190,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1318.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2554.jpg
191,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face505.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene81.jpg
192,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1312.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene874.jpg
193,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3186.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3166.jpg
194,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1217.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene719.jpg
195,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face685.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene498.jpg
196,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1440.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene2811.jpg
197,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2451.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene759.jpg
198,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face646.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene524.jpg
199,male,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2136.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3083.jpg
200,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1393.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1574.jpg
201,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1283.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face711.jpg
202,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3342.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face557.jpg
203,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3337.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1334.jpg
204,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1633.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1460.jpg
205,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene395.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face89.jpg
206,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1120.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face685.jpg
207,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3476.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face701.jpg
208,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1394.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3164.jpg
209,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene526.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1514.jpg
210,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3013.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face799.jpg
211,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3011.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face3171.jpg
212,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3287.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face1209.jpg
213,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3049.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face82.jpg
214,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\outdoor\scene1344.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face124.jpg
215,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene787.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face788.jpg
216,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3308.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3326.jpg
217,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene3419.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face1462.jpg
218,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene1465.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\male\face2125.jpg
219,indoor,C:\Users\Greta\Documents\GitHub\closed_loop\data\indoor\scene4.jpg,C:\Users\Greta\Documents\GitHub\closed_loop\data\female\face3565.jpg
