,attentive cat,img1,img2
100,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1501.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene551.jpg
101,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3362.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3565.jpg
102,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3588.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3391.jpg
103,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1049.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3437.jpg
104,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1227.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1511.jpg
105,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face744.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3574.jpg
106,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3399.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3068.jpg
107,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face2369.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene123.jpg
108,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1229.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1499.jpg
109,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2767.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene377.jpg
110,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face533.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene120.jpg
111,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1166.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3009.jpg
112,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2149.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3016.jpg
113,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face235.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1388.jpg
114,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1082.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1489.jpg
115,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2593.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1124.jpg
116,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2327.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3313.jpg
117,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2532.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1543.jpg
118,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face3449.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1276.jpg
119,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face502.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1290.jpg
120,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3343.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3223.jpg
121,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face527.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3084.jpg
122,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face38.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3375.jpg
123,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1141.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3576.jpg
124,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2794.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene578.jpg
125,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2838.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene64.jpg
126,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2799.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3587.jpg
127,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3000.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3120.jpg
128,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3171.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene258.jpg
129,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face524.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3210.jpg
130,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face396.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3061.jpg
131,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2436.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3342.jpg
132,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2281.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene116.jpg
133,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face934.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2179.jpg
134,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1959.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene826.jpg
135,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face204.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene321.jpg
136,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face776.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3480.jpg
137,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3102.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3543.jpg
138,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face240.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene344.jpg
139,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2289.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2802.jpg
140,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1061.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3308.jpg
141,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1446.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3455.jpg
142,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face234.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene704.jpg
143,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3632.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene89.jpg
144,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face971.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1465.jpg
145,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1023.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene623.jpg
146,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3027.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3255.jpg
147,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3043.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene736.jpg
148,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face3057.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene971.jpg
149,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1500.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1213.jpg
150,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1284.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2345.jpg
151,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1287.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1433.jpg
152,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3305.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1545.jpg
153,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3437.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1589.jpg
154,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene211.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1552.jpg
155,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene628.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1435.jpg
156,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2155.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face681.jpg
157,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2777.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1460.jpg
158,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3069.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1551.jpg
159,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2810.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face497.jpg
160,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1394.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3653.jpg
161,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3112.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face29.jpg
162,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1053.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3618.jpg
163,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3396.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1506.jpg
164,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene344.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3314.jpg
165,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1234.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1574.jpg
166,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3427.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3447.jpg
167,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3381.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face877.jpg
168,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3049.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face234.jpg
169,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3514.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2973.jpg
170,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3347.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2481.jpg
171,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3552.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1763.jpg
172,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene830.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face156.jpg
173,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene731.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3418.jpg
174,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene633.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1472.jpg
175,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3375.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face1805.jpg
176,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3364.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2419.jpg
177,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1488.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1702.jpg
178,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene266.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1053.jpg
179,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1264.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1320.jpg
180,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3402.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1080.jpg
181,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1359.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face230.jpg
182,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3324.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face963.jpg
183,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene720.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3462.jpg
184,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene572.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3274.jpg
185,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3281.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face2651.jpg
186,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3160.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face170.jpg
187,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1286.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\female\face3449.jpg
188,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3098.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1900.jpg
189,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2179.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3371.jpg
190,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3107.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2890.jpg
191,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene798.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2478.jpg
192,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene787.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face245.jpg
193,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1087.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face474.jpg
194,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3078.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face104.jpg
195,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3462.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2248.jpg
196,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3518.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1049.jpg
197,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1310.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2355.jpg
198,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3148.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2013.jpg
199,indoor,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3042.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2667.jpg
200,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3314.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1417.jpg
201,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2417.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene452.jpg
202,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2127.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3049.jpg
203,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face786.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3357.jpg
204,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face89.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene2.jpg
205,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3631.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1194.jpg
206,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1208.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene1593.jpg
207,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face711.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene815.jpg
208,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1224.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3299.jpg
209,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2272.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3428.jpg
210,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1194.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3247.jpg
211,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2587.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3368.jpg
212,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1501.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3153.jpg
213,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2819.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\outdoor\scene1260.jpg
214,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face1802.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3057.jpg
215,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face596.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3068.jpg
216,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face2887.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3078.jpg
217,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face3292.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3272.jpg
218,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face234.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3035.jpg
219,male,C:\Users\nicped\Documents\GitHub\closed_loop\data\male\face582.jpg,C:\Users\nicped\Documents\GitHub\closed_loop\data\indoor\scene3012.jpg
