Marker,Timestamp
1.0,11535.871884609
1.0,11535.88890384
1.0,11535.905783402
1.0,11535.921783376
1.0,11535.93879969
1.0,11535.956005998
1.0,11535.970973586
1.0,11535.988366605
1.0,11536.00541027
1.0,11536.02158091
1.0,11536.045586523
1.0,11536.055317424
1.0,11536.071655084
1.0,11536.088222852
1.0,11536.105269069
1.0,11536.120874832
1.0,11536.137796696
1.0,11536.154590925
1.0,11536.170834864
1.0,11536.187572569
1.0,11536.204723082
1.0,11536.220760253
1.0,11536.237681752
1.0,11536.254211958
1.0,11536.27100874
1.0,11536.287541864
1.0,11536.30396668
1.0,11536.320501263
1.0,11536.337261212
1.0,11536.354039031
1.0,11536.370421181
1.0,11536.387162897
1.0,11536.40406908
1.0,11536.420579594
1.0,11536.437711144
1.0,11536.45391971
1.0,11536.470627877
1.0,11536.487409707
1.0,11536.503946842
1.0,11536.520374211
1.0,11536.53741277
1.0,11536.554029039
1.0,11536.570689433
1.0,11536.587267047
1.0,11536.604008034
1.0,11536.620978035
1.0,11536.637911933
1.0,11536.654916942
1.0,11536.670935514
1.0,11536.687566734
1.0,11536.704136325
1.0,11536.720774475
1.0,11536.738300965
1.0,11536.753971275
1.0,11536.770335191
1.0,11536.787302639
1.0,11536.803770851
1.0,11536.820433069
1.0,11536.836811937
1.0,11536.854937947
1.0,11536.870435038
1.0,11536.887267558
1.0,11536.904092784
1.0,11536.920263059
1.0,11536.937377834
1.0,11536.953404794
1.0,11536.970427672
1.0,11536.986802893
1.0,11537.003608791
1.0,11537.01995338
1.0,11537.044880154
1.0,11537.053539285
1.0,11537.069944044
1.0,11537.08681376
1.0,11537.10329583
1.0,11537.119917934
1.0,11537.136855114
1.0,11537.153381309
1.0,11537.170537292
1.0,11537.188198346
1.0,11537.20363636
1.0,11537.220202669
1.0,11537.236761685
1.0,11537.253757942
1.0,11537.269928218
1.0,11537.286677956
1.0,11537.303112619
1.0,11537.319872569
1.0,11537.336453829
1.0,11537.353098178
1.0,11537.369824213
1.0,11537.386485337
1.0,11537.403333537
1.0,11537.419739755
1.0,11537.436478554
1.0,11537.452871644
1.0,11537.469788767
1.0,11537.486471771
1.0,11537.503562843
1.0,11537.51951942
1.0,11537.536691085
1.0,11537.553216915
1.0,11537.569745663
1.0,11537.586288633
1.0,11537.602967625
1.0,11537.619538675
1.0,11537.636777439
1.0,11537.652964489
1.0,11537.670003413
1.0,11537.686561334
1.0,11537.703005478
1.0,11537.720942588
1.0,11537.736265367
1.0,11537.752867049
1.0,11537.770021938
1.0,11537.786682332
1.0,11537.802828904
1.0,11537.819696432
1.0,11537.83611906
1.0,11537.85351755
1.0,11537.870249785
1.0,11537.886185577
1.0,11537.90270229
1.0,11537.920391788
1.0,11537.936073039
1.0,11537.953041216
1.0,11537.969518545
1.0,11537.985924034
1.0,11538.002980097
1.0,11538.019511398
1.0,11538.044720063
1.0,11538.052840574
1.0,11538.06981568
1.0,11538.085838993
1.0,11538.102395455
1.0,11538.119790663
1.0,11538.136217303
1.0,11538.152624615
1.0,11538.169930114
1.0,11538.186274338
1.0,11538.202638983
1.0,11538.219198728
1.0,11538.235915647
1.0,11538.252504565
1.0,11538.269213096
1.0,11538.286761466
1.0,11538.302297213
1.0,11538.319197196
1.0,11538.335631494
1.0,11538.352249222
1.0,11538.369301638
1.0,11538.385951093
1.0,11538.402628627
1.0,11538.418831722
1.0,11538.435450544
1.0,11538.452308226
1.0,11538.468687823
1.0,11538.485850735
1.0,11538.502417773
1.0,11538.518752516
1.0,11538.536033217
1.0,11538.552154991
1.0,11538.568806268
1.0,11538.585494742
1.0,11538.602261986
1.0,11538.618730198
1.0,11538.636690282
1.0,11538.652222382
1.0,11538.668949876
1.0,11538.685440333
1.0,11538.702221434
1.0,11538.718718091
1.0,11538.736497298
1.0,11538.752329158
1.0,11538.768422488
1.0,11538.785613115
1.0,11538.80196682
1.0,11538.818879932
1.0,11538.835392634
1.0,11538.85212961
1.0,11538.868817719
1.0,11538.88625377
1.0,11538.902205607
1.0,11538.918395575
1.0,11538.935349895
1.0,11538.952988339
1.0,11538.968464279
1.0,11538.985657824
1.0,11539.001944429
1.0,11539.018674476
1.0,11539.042737707
1.0,11539.051881852
1.0,11539.068312867
1.0,11539.084987119
1.0,11539.101677781
1.0,11539.118481127
1.0,11539.134999664
1.0,11539.151749403
1.0,11539.168459393
1.0,11539.185015126
1.0,11539.201793309
1.0,11539.218672871
1.0,11539.234930303
1.0,11539.252634024
1.0,11539.268239787
1.0,11539.284970563
1.0,11539.301364382
1.0,11539.318398201
1.0,11539.334712886
1.0,11539.351833496
1.0,11539.368202153
1.0,11539.385106513
1.0,11539.402017801
1.0,11539.418428031
1.0,11539.434645714
1.0,11539.451133253
1.0,11539.467906696
1.0,11539.485251944
1.0,11539.501424772
1.0,11539.518073862
1.0,11539.53438016
1.0,11539.551199186
1.0,11539.567805609
1.0,11539.584399268
1.0,11539.601041429
1.0,11539.617615761
1.0,11539.634516474
1.0,11539.65131982
1.0,11539.668215062
1.0,11539.684627115
1.0,11539.70213136
1.0,11539.718036519
1.0,11539.734381472
1.0,11539.751024727
1.0,11539.767773372
1.0,11539.784508159
1.0,11539.801238206
1.0,11539.818005084
1.0,11539.834379941
1.0,11539.851421417
1.0,11539.867730633
1.0,11539.884520485
1.0,11539.90138546
1.0,11539.917897798
1.0,11539.934356164
1.0,11539.951174097
1.0,11539.9685518
1.0,11539.984403353
1.0,11540.000855155
1.0,11540.018087719
