P7,P4,Cz,Pz,P3,P8,O1,O2,T8,F8,C4,F4,Fp2,Fz,C3,F3,Fp1,T7,F7,Oz,PO3,AF3,FC5,FC1,CP5,CP1,CP2,CP6,AF4,FC2,FC6,PO4,Timestamp
-9714.86328125,-11798.16015625,-13168.359375,-12538.345703125,-20100.17578125,-20120.888671875,-19984.322265625,-10049.5791015625,-9414.716796875,-9457.3662109375,-11585.1328125,-9753.7265625,-20139.69140625,-20183.60546875,-19914.1484375,-20070.7734375,-8658.7841796875,-14381.4208984375,-15403.341796875,-10927.076171875,-10633.80859375,-10452.892578125,-13893.82421875,-10669.302734375,-20081.9921875,-20119.38671875,-19952.033203125,-19863.94140625,-12809.2099609375,-8600.8232421875,-13047.9404296875,-11955.037109375,4767.801466365
-9067.1748046875,-11134.935546875,-12546.1474609375,-11870.98046875,-19908.025390625,-19908.349609375,-19591.005859375,-9381.689453125,-8757.7138671875,-8785.615234375,-10924.3603515625,-9098.8642578125,-19947.3203125,-19977.8046875,-19514.37890625,-19783.646484375,-8034.42578125,-13759.28125,-14828.82421875,-10261.734375,-9972.7138671875,-9802.4765625,-13233.20703125,-10022.6220703125,-19889.47265625,-19796.251953125,-19592.724609375,-19309.962890625,-12163.837890625,-7973.26220703125,-12400.1015625,-11290.9912109375,4767.803466365
-8549.708984375,-10583.55859375,-12099.0908203125,-11310.03515625,-19746.65625,-19734.41796875,-19334.328125,-8845.6669921875,-8193.9248046875,-8134.93994140625,-10384.6513671875,-8567.8515625,-19786.298828125,-19809.90234375,-19262.1953125,-19579.267578125,-7665.30322265625,-13315.1748046875,-14615.96875,-9704.875,-9413.1962890625,-9270.2060546875,-12689.6064453125,-9530.3896484375,-19728.0546875,-19571.115234375,-19353.03125,-18994.767578125,-11695.1005859375,-7576.083984375,-11936.3115234375,-10741.4248046875,4767.805466365
-9120.1513671875,-11167.029296875,-12678.08984375,-11896.4892578125,-19914.8046875,-19902.8359375,-19547.015625,-9434.296875,-8759.1328125,-8699.994140625,-10969.4287109375,-9153.1904296875,-19954.45703125,-19979.064453125,-19487.908203125,-19771.55859375,-8253.7607421875,-13891.3623046875,-15194.1025390625,-10289.0791015625,-9985.3857421875,-9846.4169921875,-13276.287109375,-10115.529296875,-19895.8671875,-19763.87890625,-19560.228515625,-19272.515625,-12287.216796875,-8163.4208984375,-12526.3662109375,-11325.60546875,4767.8074663649995
-9728.7587890625,-11808.1806640625,-13213.1162109375,-12546.4912109375,-20101.638671875,-20103.146484375,-19901.345703125,-10061.2626953125,-9412.3896484375,-9439.123046875,-11599.4326171875,-9775.8603515625,-20141.291015625,-20175.962890625,-19858.421875,-20039.763671875,-8712.96484375,-14427.400390625,-15496.8173828125,-10935.9267578125,-10634.6796875,-10470.669921875,-13908.0556640625,-10698.837890625,-20083.53125,-20055.720703125,-19887.9296875,-19788.45703125,-12843.919921875,-8652.0771484375,-13079.630859375,-11966.171875,4767.809466365
-9564.583984375,-11644.7373046875,-13007.7998046875,-12384.00390625,-20056.23046875,-20078.98046875,-20069.11328125,-9886.96484375,-9264.3876953125,-9327.1953125,-11429.8857421875,-9604.6533203125,-20095.818359375,-20145.47265625,-20029.6953125,-20099.373046875,-8478.5126953125,-14230.7880859375,-15224.8642578125,-10775.673828125,-10479.0009765625,-10306.8271484375,-13736.841796875,-10512.986328125,-20038.64453125,-20151.173828125,-20020.947265625,-20051.2265625,-12640.5908203125,-8428.8974609375,-12876.630859375,-11801.408203125,4767.811466364999
-8900.0068359375,-10945.9365234375,-12369.5478515625,-11678.267578125,-19854.46875,-19890.087890625,-19669.439453125,-9195.2431640625,-8568.6181640625,-8570.3505859375,-10738.1806640625,-8916.486328125,-19894.134765625,-19948.361328125,-19551.76171875,-19819.7109375,-7902.123046875,-13608.3623046875,-14773.6484375,-10076.537109375,-9784.63671875,-9624.66015625,-13045.4345703125,-9851.1689453125,-19835.244140625,-19868.974609375,-19655.7734375,-19270.740234375,-11992.2900390625,-7830.0400390625,-12234.84375,-11104.498046875,4767.813466365
-8557.505859375,-10561.04296875,-12106.287109375,-11284.8515625,-19739.01953125,-19676.2421875,-18999.34765625,-8835.6689453125,-8163.95703125,-8039.48876953125,-10368.4599609375,-8556.322265625,-19778.345703125,-19761.642578125,-18932.17578125,-19365.22265625,-7768.64990234375,-13355.85546875,-14833.1240234375,-9687.173828125,-9391.087890625,-9257.1748046875,-12677.216796875,-9541.525390625,-19718.296875,-19307.404296875,-19053.501953125,-18654.19140625,-11723.5986328125,-7649.783203125,-11978.130859375,-10725.0087890625,4767.815466364999
-9258.755859375,-11277.044921875,-12820.4560546875,-12003.4677734375,-19945.150390625,-19924.68359375,-19660.822265625,-9559.234375,-8859.9326171875,-8726.2880859375,-11086.5966796875,-9275.1826171875,-19984.513671875,-20017.576171875,-19634.6796875,-19876.39453125,-8500.94921875,-14056.560546875,-15541.65234375,-10401.3818359375,-10095.5244140625,-9961.642578125,-13393.849609375,-10259.56640625,-19926.353515625,-19847.677734375,-19671.267578125,-19452.80078125,-12454.7958984375,-8376.6015625,-12710.1904296875,-11441.279296875,4767.817466365
-9941.541015625,-12005.958984375,-13433.2802734375,-12742.96484375,-20158.232421875,-20200.3984375,-20237.25390625,-10268.587890625,-9603.2119140625,-9575.162109375,-11801.48046875,-9982.3837890625,-20197.361328125,-20256.962890625,-20182.123046875,-20235.091796875,-9005.0,-14651.8076171875,-15849.7509765625,-11133.3623046875,-10833.2763671875,-10665.986328125,-14109.1162109375,-10918.1162109375,-20141.162109375,-20310.546875,-20181.4609375,-20196.7265625,-13082.626953125,-8919.876953125,-13327.8369140625,-12166.146484375,4767.819466365
-9715.419921875,-11797.796875,-13168.931640625,-12538.1845703125,-20099.505859375,-20120.357421875,-19983.037109375,-10043.333984375,-9413.9462890625,-9455.703125,-11585.0126953125,-9759.8359375,-20139.646484375,-20183.62109375,-19912.470703125,-20069.900390625,-8661.359375,-14382.8984375,-15408.0029296875,-10927.87890625,-10632.765625,-10452.8232421875,-13893.4052734375,-10670.8046875,-20081.77734375,-20117.693359375,-19951.01953125,-19861.693359375,-12810.6689453125,-8601.47265625,-13048.04296875,-11955.669921875,4767.821466365
-9062.6923828125,-11130.5107421875,-12542.0390625,-11865.990234375,-19907.26171875,-19906.01953125,-19588.9921875,-9375.513671875,-8752.4814453125,-8779.3408203125,-10919.740234375,-9095.666015625,-19946.6484375,-19976.96875,-19511.87109375,-19782.21484375,-8034.31005859375,-13757.369140625,-14830.0234375,-10257.4228515625,-9968.673828125,-9798.2939453125,-13227.9814453125,-10020.5556640625,-19887.96875,-19794.36328125,-19590.630859375,-19307.4921875,-12161.17578125,-7972.34912109375,-12396.623046875,-11286.8974609375,4767.823466365
-8546.1064453125,-10578.1953125,-12094.982421875,-11306.03515625,-19746.1484375,-19733.5390625,-19332.646484375,-8840.8671875,-8187.6591796875,-8128.14111328125,-10379.8564453125,-8564.76953125,-19784.9296875,-19808.99609375,-19259.861328125,-19578.42578125,-7664.48095703125,-13311.38671875,-14618.2021484375,-9702.6669921875,-9409.59765625,-9266.4697265625,-12685.365234375,-9528.662109375,-19726.76953125,-19569.3046875,-19351.76171875,-18994.03515625,-11694.4287109375,-7575.7177734375,-11934.65234375,-10736.978515625,4767.825466365
-9125.474609375,-11172.048828125,-12683.44140625,-11901.9287109375,-19916.783203125,-19905.41015625,-19549.767578125,-9438.6123046875,-8763.462890625,-8705.3232421875,-10974.04296875,-9159.9873046875,-19955.583984375,-19981.013671875,-19488.55078125,-19773.66796875,-8260.666015625,-13895.7744140625,-15200.1201171875,-10295.0517578125,-9990.4072265625,-9850.7646484375,-13281.26171875,-10121.4287109375,-19897.134765625,-19765.62890625,-19562.021484375,-19275.76953125,-12293.4892578125,-8169.462890625,-12533.587890625,-11331.587890625,4767.827466365
-9734.484375,-11812.861328125,-13218.6376953125,-12551.505859375,-20103.33984375,-20105.4296875,-19904.291015625,-10066.568359375,-9417.78125,-9445.212890625,-11604.462890625,-9779.9326171875,-20142.4296875,-20177.41796875,-19859.822265625,-20041.927734375,-8718.6689453125,-14431.787109375,-15501.8369140625,-10940.6943359375,-10640.12890625,-10473.4482421875,-13912.8681640625,-10704.6064453125,-20084.015625,-20058.42578125,-19890.873046875,-19792.49609375,-12848.642578125,-8657.486328125,-13084.2890625,-11970.9501953125,4767.8294663649995
-9569.15625,-11649.228515625,-13013.0703125,-12389.6650390625,-20058.044921875,-20080.439453125,-20071.21484375,-9895.5859375,-9269.123046875,-9331.603515625,-11435.888671875,-9605.900390625,-20097.01953125,-20147.08203125,-20032.154296875,-20101.65625,-8483.4638671875,-14236.5322265625,-15231.0126953125,-10780.1123046875,-10486.0595703125,-10312.0068359375,-13742.1416015625,-10519.4501953125,-20039.34765625,-20154.017578125,-20023.6875,-20055.119140625,-12645.9208984375,-8434.515625,-12881.2001953125,-11807.048828125,4767.831466365
-8904.4912109375,-10950.01953125,-12373.79296875,-11682.435546875,-19855.814453125,-19891.607421875,-19671.341796875,-9205.1826171875,-8573.0068359375,-8572.35546875,-10741.63671875,-8915.5361328125,-19894.630859375,-19949.494140625,-19554.56640625,-19823.556640625,-7908.296875,-13614.1806640625,-14779.9638671875,-10079.6884765625,-9789.2763671875,-9629.75,-13050.357421875,-9857.9609375,-19835.623046875,-19871.404296875,-19658.79296875,-19274.787109375,-11997.8486328125,-7835.2900390625,-12241.44921875,-11109.154296875,4767.833466364999
-8567.0947265625,-10568.0078125,-12114.8603515625,-11292.2236328125,-19740.7109375,-19680.771484375,-19005.33203125,-8847.8740234375,-8171.3310546875,-8045.626953125,-10375.14453125,-8558.5537109375,-19780.033203125,-19765.53125,-18940.994140625,-19372.62109375,-7778.14501953125,-13364.0302734375,-14845.3642578125,-9694.73828125,-9399.4248046875,-9265.5869140625,-12684.009765625,-9551.46484375,-19720.23828125,-19314.82421875,-19061.234375,-18661.828125,-11731.896484375,-7658.96484375,-11987.9267578125,-10732.251953125,4767.835466365
-9272.69921875,-11290.4052734375,-12833.482421875,-12018.0263671875,-19948.837890625,-19931.59375,-19672.859375,-9578.2587890625,-8873.7392578125,-8740.2724609375,-11100.0869140625,-9282.9521484375,-19989.0859375,-20023.35546875,-19648.66015625,-19885.15234375,-8513.3251953125,-14069.7939453125,-15554.44921875,-10416.16796875,-10110.78125,-9975.962890625,-13408.8212890625,-10274.357421875,-19930.5859375,-19859.220703125,-19681.861328125,-19465.09375,-12468.0400390625,-8391.1630859375,-12724.1796875,-11454.8720703125,4767.837466365
-9948.994140625,-12012.5634765625,-13440.1474609375,-12750.181640625,-20160.986328125,-20202.482421875,-20239.298828125,-10278.9208984375,-9610.05859375,-9583.3935546875,-11809.265625,-9984.96484375,-20199.609375,-20259.072265625,-20184.392578125,-20237.28125,-9008.9921875,-14658.2900390625,-15854.607421875,-11140.236328125,-10841.3994140625,-10672.6630859375,-14117.478515625,-10924.833984375,-20143.34375,-20312.931640625,-20183.005859375,-20199.4140625,-13089.861328125,-8925.234375,-13334.833984375,-12173.087890625,4767.839466365
-9718.109375,-11800.98828125,-13172.830078125,-12541.3505859375,-20101.53125,-20120.89453125,-19982.21875,-10049.2431640625,-9414.7646484375,-9459.69140625,-11587.8759765625,-9758.40625,-20139.427734375,-20184.0546875,-19912.587890625,-20070.455078125,-8661.8349609375,-14385.0654296875,-15410.236328125,-10930.3017578125,-10636.298828125,-10455.9619140625,-13896.1611328125,-10673.3603515625,-20082.3359375,-20117.6640625,-19951.3515625,-19859.9296875,-12813.900390625,-8603.578125,-13050.666015625,-11958.1552734375,4767.841466365
-9067.931640625,-11134.599609375,-12547.6328125,-11869.9990234375,-19908.6328125,-19907.27734375,-19588.595703125,-9383.5185546875,-8755.537109375,-8782.3330078125,-10923.7802734375,-9096.5673828125,-19946.8046875,-19977.79296875,-19512.599609375,-19783.62890625,-8038.09814453125,-13762.27734375,-14834.009765625,-10262.35546875,-9972.130859375,-9803.775390625,-13232.42578125,-10024.5712890625,-19888.89453125,-19794.015625,-19591.123046875,-19307.13671875,-12165.28515625,-7976.93798828125,-12400.3408203125,-11291.5654296875,4767.843466365
-8553.7548828125,-10585.4033203125,-12104.5146484375,-11312.857421875,-19748.19921875,-19735.431640625,-19334.359375,-8851.453125,-8194.818359375,-8133.76806640625,-10387.6328125,-8567.9091796875,-19787.720703125,-19810.615234375,-19262.00390625,-19581.103515625,-7673.35498046875,-13319.904296875,-14625.453125,-9709.5751953125,-9415.765625,-9273.3818359375,-12693.5224609375,-9535.9833984375,-19728.3984375,-19570.728515625,-19353.615234375,-18995.359375,-11701.98046875,-7583.20703125,-11940.87890625,-10745.0009765625,4767.845466365
-9138.6103515625,-11185.333984375,-12697.31640625,-11915.1787109375,-19920.6875,-19908.8203125,-19554.326171875,-9456.96484375,-8777.20703125,-8718.978515625,-10988.10546875,-9166.7060546875,-19960.017578125,-19984.740234375,-19494.076171875,-19778.087890625,-8272.7861328125,-13908.6435546875,-15210.0546875,-10308.2080078125,-10004.5029296875,-9864.5712890625,-13295.8515625,-10135.0048828125,-19901.109375,-19769.974609375,-19567.287109375,-19280.12890625,-12306.607421875,-8181.208984375,-12544.794921875,-11345.7236328125,4767.8474663649995
-9740.1826171875,-11821.4365234375,-13224.9150390625,-12558.671875,-20105.57421875,-20107.462890625,-19907.94140625,-10075.609375,-9424.6630859375,-9452.138671875,-11611.3837890625,-9782.98046875,-20144.275390625,-20179.98828125,-19864.107421875,-20044.505859375,-8724.587890625,-14437.2060546875,-15504.107421875,-10948.431640625,-10647.58203125,-10482.09375,-13919.7822265625,-10711.447265625,-20086.84765625,-20060.994140625,-19894.31640625,-19796.548828125,-12855.837890625,-8663.4580078125,-13088.94140625,-11980.1689453125,4767.849466365
-9572.3515625,-11653.6376953125,-13016.2109375,-12391.6005859375,-20059.01171875,-20082.267578125,-20073.30078125,-9900.326171875,-9273.984375,-9336.2197265625,-11438.9306640625,-9607.041015625,-20097.638671875,-20147.814453125,-20034.501953125,-20102.84375,-8488.078125,-14238.1611328125,-15231.611328125,-10785.107421875,-10489.1337890625,-10314.724609375,-13745.7197265625,-10521.3291015625,-20041.232421875,-20155.6640625,-20025.923828125,-20057.75390625,-12648.98046875,-8436.908203125,-12884.2666015625,-11811.1123046875,4767.851466364999
-8903.37109375,-10948.8232421875,-12374.572265625,-11682.0087890625,-19855.236328125,-19891.5546875,-19669.03125,-9207.5126953125,-8572.833984375,-8571.8525390625,-10741.892578125,-8913.49609375,-19894.4609375,-19949.97265625,-19552.99609375,-19822.466796875,-7909.97900390625,-13613.5546875,-14780.2451171875,-10080.1181640625,-9788.80859375,-9628.0,-13050.830078125,-9856.3984375,-19836.228515625,-19870.66015625,-19658.26171875,-19273.232421875,-11997.6982421875,-7835.23876953125,-12240.6298828125,-11108.0146484375,4767.853466365
-8571.8740234375,-10572.521484375,-12121.1318359375,-11298.771484375,-19742.525390625,-19684.29296875,-19009.30859375,-8855.0380859375,-8176.587890625,-8051.35693359375,-10381.03125,-8563.5107421875,-19782.208984375,-19769.94140625,-18945.685546875,-19376.580078125,-7783.9921875,-13369.84375,-14850.72265625,-9699.853515625,-9404.11328125,-9270.9306640625,-12691.60546875,-9555.921875,-19721.3671875,-19319.537109375,-19065.76953125,-18668.498046875,-11738.3779296875,-7664.1650390625,-11992.8037109375,-10737.0146484375,4767.855466364999
-9284.7255859375,-11303.7421875,-12845.140625,-12031.73046875,-19953.142578125,-19937.98046875,-19683.439453125,-9592.908203125,-8887.1650390625,-8755.1552734375,-11112.7119140625,-9296.306640625,-19992.998046875,-20029.0390625,-19658.376953125,-19893.43359375,-8523.9716796875,-14081.634765625,-15561.3828125,-10428.4296875,-10124.1962890625,-9988.39453125,-13421.6630859375,-10286.291015625,-19933.7421875,-19869.037109375,-19692.296875,-19477.9296875,-12480.931640625,-8402.13671875,-12735.443359375,-11468.556640625,4767.857466365
-9953.8701171875,-12019.998046875,-13445.830078125,-12757.4609375,-20162.671875,-20203.970703125,-20241.744140625,-10288.2119140625,-9616.4228515625,-9592.1591796875,-11816.197265625,-9989.2451171875,-20202.341796875,-20260.591796875,-20186.22265625,-20238.955078125,-9014.064453125,-14664.419921875,-15854.65234375,-11147.2890625,-10848.2724609375,-10679.021484375,-14122.8046875,-10930.2265625,-20144.654296875,-20314.697265625,-20185.28125,-20202.33984375,-13093.8134765625,-8930.2216796875,-13340.27734375,-12180.875,4767.859466365
-9711.2626953125,-11795.943359375,-13167.3828125,-12535.638671875,-20099.357421875,-20119.251953125,-19979.564453125,-10047.9228515625,-9410.5302734375,-9453.8193359375,-11582.9306640625,-9749.4599609375,-20138.63671875,-20182.03515625,-19909.123046875,-20068.33984375,-8656.279296875,-14380.99609375,-15401.302734375,-10924.9443359375,-10630.076171875,-10450.513671875,-13890.947265625,-10667.6142578125,-20080.599609375,-20115.47265625,-19947.953125,-19856.359375,-12806.7861328125,-8597.8740234375,-13044.7060546875,-11952.78515625,4767.861466365
-9060.130859375,-11127.3701171875,-12540.2763671875,-11863.509765625,-19906.41015625,-19905.314453125,-19585.099609375,-9380.6611328125,-8749.2451171875,-8774.630859375,-10917.830078125,-9084.96875,-19945.39453125,-19975.7421875,-19509.28515625,-19781.23828125,-8030.69921875,-13755.0546875,-14827.697265625,-10254.5224609375,-9963.818359375,-9795.49609375,-13225.8623046875,-10017.001953125,-19886.9609375,-19791.392578125,-19588.064453125,-19304.169921875,-12157.265625,-7969.01904296875,-12392.0888671875,-11283.7646484375,4767.863466365
-8555.2041015625,-10587.5048828125,-12104.1962890625,-11314.841796875,-19748.62109375,-19735.701171875,-19334.33984375,-8858.197265625,-8196.02734375,-8135.4072265625,-10389.1142578125,-8563.6025390625,-19788.578125,-19811.232421875,-19262.26171875,-19581.8203125,-7673.10986328125,-13321.59765625,-14626.869140625,-9711.50390625,-9417.5673828125,-9274.140625,-12694.5498046875,-9536.0380859375,-19728.625,-19571.14453125,-19354.31640625,-18996.20703125,-11702.087890625,-7582.7109375,-11941.4677734375,-10745.44921875,4767.8654663649995
-9146.3876953125,-11193.029296875,-12702.1728515625,-11923.1220703125,-19921.896484375,-19910.44140625,-19556.65234375,-9465.275390625,-8784.478515625,-8728.1025390625,-10995.0791015625,-9172.1904296875,-19962.287109375,-19987.193359375,-19497.2421875,-19780.677734375,-8275.7900390625,-13915.72265625,-15211.5234375,-10316.6787109375,-10012.875,-9871.4580078125,-13303.4521484375,-10140.43359375,-19903.12109375,-19771.998046875,-19570.265625,-19284.669921875,-12310.931640625,-8186.07421875,-12550.0791015625,-11352.4326171875,4767.867466365
-9737.22265625,-11815.8251953125,-13220.212890625,-12555.3408203125,-20103.392578125,-20105.4765625,-19907.501953125,-10072.4599609375,-9420.6015625,-9451.68359375,-11607.7080078125,-9777.7734375,-20143.384765625,-20179.287109375,-19864.01953125,-20044.310546875,-8716.576171875,-14432.9013671875,-15496.7734375,-10945.22265625,-10644.255859375,-10477.5517578125,-13915.78515625,-10706.69140625,-20085.41015625,-20060.521484375,-19894.357421875,-19797.734375,-12848.802734375,-8657.1181640625,-13083.8447265625,-11974.3642578125,4767.869466364999
-9557.904296875,-11637.732421875,-13002.3037109375,-12378.896484375,-20054.521484375,-20077.580078125,-20069.671875,-9887.03125,-9259.306640625,-9323.625,-11424.3896484375,-9591.2744140625,-20094.14453125,-20144.00390625,-20030.67578125,-20098.83984375,-8471.998046875,-14225.2587890625,-15217.4609375,-10770.3291015625,-10474.5908203125,-10301.419921875,-13730.9150390625,-10507.3818359375,-20036.775390625,-20151.734375,-20022.271484375,-20050.41796875,-12632.5712890625,-8422.697265625,-12869.4423828125,-11796.3271484375,4767.871466365
-8887.3935546875,-10932.3134765625,-12359.4541015625,-11666.3359375,-19850.1484375,-19886.44921875,-19655.42578125,-9187.6943359375,-8555.4638671875,-8555.2841796875,-10725.748046875,-8899.1865234375,-19889.84375,-19944.37890625,-19539.689453125,-19812.423828125,-7894.60107421875,-13598.5126953125,-14767.6689453125,-10063.2373046875,-9771.6396484375,-9611.958984375,-13033.8701171875,-9840.314453125,-19831.279296875,-19858.8046875,-19645.03515625,-19255.029296875,-11981.470703125,-7821.3017578125,-12224.7607421875,-11092.2744140625,4767.873466364999
-8565.7509765625,-10567.791015625,-12116.5673828125,-11292.3935546875,-19740.193359375,-19679.130859375,-19002.251953125,-8847.6123046875,-8169.52392578125,-8044.97412109375,-10376.1943359375,-8559.4267578125,-19780.11328125,-19764.640625,-18939.357421875,-19369.759765625,-7780.0908203125,-13364.400390625,-14846.7919921875,-9694.8388671875,-9397.9443359375,-9265.1865234375,-12684.7666015625,-9550.1025390625,-19719.8984375,-19310.421875,-19057.53125,-18661.431640625,-11732.0244140625,-7660.84716796875,-11987.2138671875,-10731.1494140625,4767.875466365
-9290.4453125,-11310.1630859375,-12851.3427734375,-12037.43359375,-19955.36328125,-19939.58984375,-19688.1171875,-9596.568359375,-8892.15625,-8760.81640625,-11118.7314453125,-9302.6259765625,-19994.279296875,-20029.89453125,-19662.173828125,-19895.517578125,-8528.0693359375,-14085.8935546875,-15564.2529296875,-10435.5380859375,-10129.4248046875,-9995.642578125,-13427.55859375,-10291.2314453125,-19935.73828125,-19871.84765625,-19695.544921875,-19482.1953125,-12484.044921875,-8406.3046875,-12740.138671875,-11474.2099609375,4767.877466365
-9960.81640625,-12025.552734375,-13450.560546875,-12762.5185546875,-20164.224609375,-20205.962890625,-20241.974609375,-10292.9033203125,-9621.6630859375,-9598.40234375,-11820.904296875,-9994.9287109375,-20203.494140625,-20262.611328125,-20187.05859375,-20239.78515625,-9016.373046875,-14669.171875,-15857.56640625,-11153.6015625,-10853.2568359375,-10686.4814453125,-14127.9716796875,-10935.830078125,-20146.658203125,-20315.701171875,-20185.34375,-20204.513671875,-13099.33984375,-8933.650390625,-13344.265625,-12186.17578125,4767.879466365
-9716.296875,-11799.3486328125,-13170.734375,-12539.1142578125,-20100.05859375,-20119.896484375,-19979.3125,-10050.3359375,-9413.8505859375,-9458.8720703125,-11586.8974609375,-9756.3056640625,-20139.505859375,-20182.994140625,-19908.931640625,-20068.310546875,-8658.443359375,-14384.49609375,-15404.7158203125,-10928.830078125,-10635.2138671875,-10454.41015625,-13893.5419921875,-10671.1748046875,-20081.650390625,-20115.671875,-19947.921875,-19855.62890625,-12810.8857421875,-8600.2353515625,-13047.1640625,-11956.5634765625,4767.881466365
-9053.7099609375,-11119.90234375,-12534.8486328125,-11855.4326171875,-19903.873046875,-19903.0,-19582.421875,-9371.26953125,-8741.88671875,-8768.3193359375,-10910.849609375,-9081.7900390625,-19943.763671875,-19973.572265625,-19506.69140625,-19778.203125,-8025.2177734375,-13748.6357421875,-14824.0244140625,-10247.0341796875,-9958.3876953125,-9788.5400390625,-13219.060546875,-10010.46875,-19884.5703125,-19789.22265625,-19585.3671875,-19300.43359375,-12151.4716796875,-7964.2470703125,-12385.267578125,-11277.2255859375,4767.883466365
-8546.7392578125,-10578.060546875,-12097.310546875,-11305.3154296875,-19746.5703125,-19733.35546875,-19331.955078125,-8848.3740234375,-8187.97314453125,-8126.72021484375,-10381.0400390625,-8558.6279296875,-19786.08203125,-19808.96875,-19260.380859375,-19578.755859375,-7667.06201171875,-13313.1083984375,-14622.142578125,-9702.3984375,-9409.2646484375,-9266.607421875,-12686.5146484375,-9529.3994140625,-19726.23828125,-19568.78125,-19350.94921875,-18994.3671875,-11694.953125,-7577.7890625,-11934.4111328125,-10738.1015625,4767.885466365
-9145.2529296875,-11193.232421875,-12703.44921875,-11922.3251953125,-19922.880859375,-19911.134765625,-19557.232421875,-9467.302734375,-8785.88671875,-8728.9619140625,-10995.1806640625,-9171.8291015625,-19962.30078125,-19987.4453125,-19497.748046875,-19781.13671875,-8275.4130859375,-13915.150390625,-15211.2587890625,-10316.3505859375,-10012.0087890625,-9872.455078125,-13304.0078125,-10141.6416015625,-19903.576171875,-19773.580078125,-19570.185546875,-19286.33984375,-12312.6669921875,-8185.3408203125,-12550.849609375,-11353.2255859375,4767.887466364999
-9735.646484375,-11815.212890625,-13218.884765625,-12552.005859375,-20103.41796875,-20105.12109375,-19908.685546875,-10071.623046875,-9420.47265625,-9448.982421875,-11605.236328125,-9775.177734375,-20142.3046875,-20178.67578125,-19864.560546875,-20044.52734375,-8714.6552734375,-14430.673828125,-15494.2197265625,-10942.5439453125,-10641.6787109375,-10475.048828125,-13913.55078125,-10704.498046875,-20085.5234375,-20061.17578125,-19893.826171875,-19798.68359375,-12847.5439453125,-8654.5712890625,-13081.1552734375,-11972.669921875,4767.889466365
-9550.62890625,-11631.0390625,-12995.701171875,-12369.267578125,-20052.0859375,-20075.6796875,-20068.068359375,-9877.2666015625,-9252.5078125,-9314.2021484375,-11416.8408203125,-9587.0498046875,-20091.044921875,-20141.609375,-20028.408203125,-20097.73046875,-8465.4892578125,-14218.3193359375,-15211.64453125,-10762.6181640625,-10466.853515625,-10292.662109375,-13722.9658203125,-10499.9541015625,-20035.41796875,-20150.974609375,-20019.7578125,-20047.4296875,-12625.9765625,-8415.6826171875,-12861.73046875,-11787.4931640625,4767.891466364999
-8879.177734375,-10923.9296875,-12351.8837890625,-11656.6015625,-19847.6875,-19883.287109375,-19647.3984375,-9175.607421875,-8547.4169921875,-8543.6259765625,-10715.7275390625,-8894.603515625,-19886.8671875,-19941.408203125,-19529.88671875,-19807.298828125,-7886.85107421875,-13591.431640625,-14763.4033203125,-10053.9951171875,-9762.4560546875,-9603.7373046875,-13024.958984375,-9832.5703125,-19828.751953125,-19853.068359375,-19638.16796875,-19245.607421875,-11973.5029296875,-7813.580078125,-12217.1123046875,-11082.9765625,4767.893466365
-8566.52734375,-10568.12890625,-12116.888671875,-11292.5341796875,-19740.9375,-19676.419921875,-18999.96484375,-8842.5615234375,-8170.1591796875,-8042.57080078125,-10375.19140625,-8564.95703125,-19779.91796875,-19763.076171875,-18938.201171875,-19368.962890625,-7781.037109375,-13365.5712890625,-14850.2333984375,-9694.6064453125,-9397.005859375,-9265.77734375,-12685.0478515625,-9552.03125,-19720.064453125,-19307.763671875,-19056.76171875,-18662.28515625,-11733.880859375,-7662.3359375,-11988.8837890625,-10731.8994140625,4767.895466365
-9299.8388671875,-11320.2900390625,-12860.01953125,-12047.4267578125,-19958.17578125,-19942.203125,-19697.177734375,-9600.7783203125,-8902.4189453125,-8770.73046875,-11129.4765625,-9318.2060546875,-19997.48046875,-20033.349609375,-19671.814453125,-19901.818359375,-8537.4208984375,-14095.2890625,-15572.5966796875,-10444.0888671875,-10139.4140625,-10004.0546875,-13436.75,-10301.5126953125,-19938.80078125,-19879.009765625,-19704.125,-19492.75,-12494.81640625,-8415.6162109375,-12749.9013671875,-11484.5859375,4767.897466365
-9959.5634765625,-12026.095703125,-13450.3603515625,-12762.9697265625,-20164.65625,-20205.79296875,-20241.71875,-10286.880859375,-9622.5810546875,-9597.99609375,-11821.7509765625,-10001.3759765625,-20203.5390625,-20262.392578125,-20187.17578125,-20239.0546875,-9016.32421875,-14668.4736328125,-15856.4560546875,-11153.1591796875,-10854.78515625,-10685.5224609375,-14127.6943359375,-10934.984375,-20146.537109375,-20315.580078125,-20185.732421875,-20204.681640625,-13099.0439453125,-8933.880859375,-13343.15625,-12186.1943359375,4767.899466365
-9713.6630859375,-11796.068359375,-13168.380859375,-12536.82421875,-20100.060546875,-20119.447265625,-19976.5078125,-10044.6708984375,-9410.9599609375,-9454.841796875,-11584.0556640625,-9756.724609375,-20138.779296875,-20182.70703125,-19906.71484375,-20066.58203125,-8656.6103515625,-14382.25,-15403.443359375,-10926.845703125,-10632.6572265625,-10451.7236328125,-13891.8408203125,-10668.55078125,-20080.822265625,-20114.00390625,-19946.173828125,-19851.671875,-12807.71484375,-8599.1845703125,-13045.822265625,-11953.923828125,4767.901466365
